time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Height(m)	Pressure(kPa)	Version()	Battery level(%)
2026-2-16 12:22:55.764	WT901BLE67(C7:80:21:F9:6E:55)	15.390	-1.599	14.952	1962.463	-692.932	-1112.732	37.67	-42.12	123.99	-39.660	31.013	-52.633	0.25543	0.43774	0.18460	0.84198	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:55.839	WT901BLE67(C7:80:21:F9:6E:55)	-14.979	1.043	10.846	-1985.229	-702.026	-1150.574	47.07	-36.66	114.60	-39.660	31.013	-52.633	0.25543	0.43774	0.18460	0.84198	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:55.968	WT901BLE67(C7:80:21:F9:6E:55)	-13.309	3.677	6.709	-1937.378	-713.806	-1192.932	48.64	-29.16	104.83	-39.660	31.013	-52.633	0.47177	0.42407	0.17236	0.75351	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:56.43	WT901BLE67(C7:80:21:F9:6E:55)	-11.581	6.300	2.538	-1870.361	-732.422	-1233.948	45.73	-26.67	96.30	-39.660	31.013	-52.633	0.47177	0.42407	0.17236	0.75351	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:56.158	WT901BLE67(C7:80:21:F9:6E:55)	-9.896	8.908	-1.663	-1813.477	-747.314	-1268.250	45.45	-27.00	94.24	-39.660	31.013	-52.633	0.47177	0.42407	0.17236	0.75351	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:56.251	WT901BLE67(C7:80:21:F9:6E:55)	-8.073	11.374	-5.678	-1751.709	-763.245	-1300.293	46.44	-26.72	94.30	-39.660	31.013	-52.633	0.47177	0.42407	0.17236	0.75351	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:56.363	WT901BLE67(C7:80:21:F9:6E:55)	-6.208	13.956	-9.933	-1692.810	-783.447	-1338.928	48.16	-26.82	99.61	-30.027	27.487	2.553	0.47177	0.42407	0.17236	0.75351	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:56.441	WT901BLE67(C7:80:21:F9:6E:55)	-4.302	-15.479	-14.220	-1643.005	-801.575	-1380.127	45.81	-31.96	107.52	-30.027	27.487	2.553	0.47177	0.42407	0.17236	0.75351	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:56.569	WT901BLE67(C7:80:21:F9:6E:55)	-2.363	-12.928	13.459	-1595.459	-820.618	-1418.518	38.16	-37.72	116.05	-30.027	27.487	2.553	0.38211	0.42331	0.09390	0.81601	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:56.643	WT901BLE67(C7:80:21:F9:6E:55)	-0.375	-10.392	9.110	-1557.861	-837.219	-1455.139	28.27	-43.84	114.47	-30.027	27.487	2.553	0.38211	0.42331	0.09390	0.81601	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:56.775	WT901BLE67(C7:80:21:F9:6E:55)	0.994	-7.871	4.741	-1483.459	-862.000	-1475.525	30.77	-46.61	108.60	-30.027	27.487	2.553	0.38211	0.42331	0.09390	0.81601	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:56.850	WT901BLE67(C7:80:21:F9:6E:55)	2.783	-6.175	1.998	-1788.757	-1290.405	-184.448	8.37	-50.27	124.87	-70.227	19.580	-81.293	0.38211	0.42331	0.09390	0.81601	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:56.963	WT901BLE67(C7:80:21:F9:6E:55)	4.611	-4.021	-1.361	-1738.586	-1323.059	-205.994	13.25	-48.89	121.94	-70.227	19.580	-81.293	0.38211	0.42331	0.09390	0.81601	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:57.57	WT901BLE67(C7:80:21:F9:6E:55)	6.474	-1.891	-4.735	-1690.674	-1353.333	-232.605	23.86	-46.07	112.62	-70.227	19.580	-81.293	0.38211	0.42331	0.09390	0.81601	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:57.169	WT901BLE67(C7:80:21:F9:6E:55)	8.365	0.215	-8.134	-1653.992	-1381.653	-270.081	33.74	-41.13	100.70	-70.227	19.580	-81.293	0.51440	0.42892	0.00027	0.74249	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:57.244	WT901BLE67(C7:80:21:F9:6E:55)	10.297	2.298	-11.568	-1616.150	-1413.574	-314.453	36.00	-37.81	87.34	-70.227	19.580	-81.293	0.51440	0.42892	0.00027	0.74249	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:57.376	WT901BLE67(C7:80:21:F9:6E:55)	12.271	4.346	-15.031	-1554.749	-1465.454	-344.055	35.30	-40.36	81.63	-70.227	19.580	-81.293	0.51440	0.42892	0.00027	0.74249	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:57.450	WT901BLE67(C7:80:21:F9:6E:55)	14.285	6.358	13.480	-1508.057	-1505.798	-376.648	35.18	-39.70	81.86	-32.773	24.740	12.167	0.51440	0.42892	0.00027	0.74249	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:57.582	WT901BLE67(C7:80:21:F9:6E:55)	-15.666	8.336	9.967	-1459.900	-1549.011	-409.912	36.53	-39.19	84.96	-32.773	24.740	12.167	0.51440	0.42892	0.00027	0.74249	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:57.656	WT901BLE67(C7:80:21:F9:6E:55)	-13.585	10.280	6.424	-1415.894	-1591.797	-450.928	35.21	-41.01	93.81	-32.773	24.740	12.167	0.48581	0.42871	-0.04312	0.76041	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:57.770	WT901BLE67(C7:80:21:F9:6E:55)	-11.478	12.192	2.844	-1382.690	-1627.930	-493.958	24.03	-45.48	108.01	-32.773	24.740	12.167	0.48581	0.42871	-0.04312	0.76041	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:57.864	WT901BLE67(C7:80:21:F9:6E:55)	-9.343	14.075	-0.764	-1350.647	-1663.940	-528.625	12.73	-50.17	114.01	-32.773	24.740	12.167	0.48581	0.42871	-0.04312	0.76041	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:57.975	WT901BLE67(C7:80:21:F9:6E:55)	-7.171	15.929	-4.390	-1304.077	-1711.243	-548.096	8.25	-56.14	109.08	-32.773	24.740	12.167	0.48581	0.42871	-0.04312	0.76041	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:58.50	WT901BLE67(C7:80:21:F9:6E:55)	-4.968	-14.257	-8.041	-1264.893	-1756.653	-577.332	7.48	-55.60	108.40	-32.773	24.740	12.167	0.48581	0.42871	-0.04312	0.76041	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:58.182	WT901BLE67(C7:80:21:F9:6E:55)	-2.736	-12.481	-11.715	-1228.088	-1802.246	-605.652	11.15	-53.99	107.17	-51.873	26.773	-81.367	0.48581	0.42871	-0.04312	0.76041	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:58.256	WT901BLE67(C7:80:21:F9:6E:55)	-0.477	-10.741	-15.412	-1192.139	-1846.252	-636.169	21.17	-50.26	99.22	-51.873	26.773	-81.367	0.53781	0.44006	-0.11282	0.71011	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:58.369	WT901BLE67(C7:80:21:F9:6E:55)	1.809	-9.035	12.861	-1160.217	-1891.174	-677.307	30.93	-46.75	89.25	-51.873	26.773	-81.367	0.53781	0.44006	-0.11282	0.71011	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:58.463	WT901BLE67(C7:80:21:F9:6E:55)	4.115	-7.367	9.104	-1128.601	-1936.829	-718.445	35.91	-42.23	80.91	-51.873	26.773	-81.367	0.53781	0.44006	-0.11282	0.71011	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:58.575	WT901BLE67(C7:80:21:F9:6E:55)	6.453	-5.732	5.310	-1103.638	-1976.440	-765.564	35.65	-41.05	66.38	-51.873	26.773	-81.367	0.53781	0.44006	-0.11282	0.71011	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:58.669	WT901BLE67(C7:80:21:F9:6E:55)	8.819	-4.147	1.483	-1058.777	1951.477	-800.781	38.39	-42.90	61.48	-51.873	26.773	-81.367	0.53781	0.44006	-0.11282	0.71011	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:58.783	WT901BLE67(C7:80:21:F9:6E:55)	11.213	-2.610	-2.373	-1023.560	1889.954	-839.355	40.48	-42.90	62.78	-32.593	25.373	9.260	0.53781	0.44006	-0.11282	0.71011	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:58.857	WT901BLE67(C7:80:21:F9:6E:55)	13.630	-1.121	-6.263	-992.310	1833.374	-885.315	39.80	-43.86	70.89	-32.593	25.373	9.260	0.53781	0.44006	-0.11282	0.71011	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:58.988	WT901BLE67(C7:80:21:F9:6E:55)	-15.936	0.327	-10.188	-968.445	1784.790	-932.861	31.73	-47.39	83.94	-32.593	25.373	9.260	0.57379	0.43613	-0.12799	0.68121	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:59.62	WT901BLE67(C7:80:21:F9:6E:55)	-13.485	1.736	-14.152	-945.190	1736.877	-973.328	20.35	-52.21	93.66	-32.593	25.373	9.260	0.57379	0.43613	-0.12799	0.68121	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:59.178	WT901BLE67(C7:80:21:F9:6E:55)	-11.013	3.108	13.853	-929.077	1695.190	-1008.606	7.32	-56.21	95.47	-32.593	25.373	9.260	0.57379	0.43613	-0.12799	0.68121	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:59.270	WT901BLE67(C7:80:21:F9:6E:55)	-8.519	4.436	9.835	-894.653	1627.197	-1040.283	9.03	-60.84	89.36	-32.593	25.373	9.260	0.57379	0.43613	-0.12799	0.68121	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:59.382	WT901BLE67(C7:80:21:F9:6E:55)	-6.006	5.714	5.789	-869.629	1567.017	-1078.125	9.68	-59.39	89.66	-60.640	25.940	-103.067	0.57379	0.43613	-0.12799	0.68121	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:59.457	WT901BLE67(C7:80:21:F9:6E:55)	-3.478	6.947	1.711	-849.243	1514.221	-1113.281	18.00	-57.16	83.85	-60.640	25.940	-103.067	0.57379	0.43613	-0.12799	0.68121	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:59.588	WT901BLE67(C7:80:21:F9:6E:55)	-0.934	8.136	-2.397	-829.651	1460.388	-1155.640	32.16	-53.96	71.50	-60.640	25.940	-103.067	0.62445	0.46063	-0.20590	0.59610	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:59.663	WT901BLE67(C7:80:21:F9:6E:55)	1.623	9.283	-6.538	-811.035	1405.640	-1201.111	45.07	-48.85	58.10	-60.640	25.940	-103.067	0.62445	0.46063	-0.20590	0.59610	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:59.795	WT901BLE67(C7:80:21:F9:6E:55)	4.190	10.387	-10.720	-799.011	1355.103	-1252.930	48.13	-43.74	47.18	-60.640	25.940	-103.067	0.62445	0.46063	-0.20590	0.59610	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:59.868	WT901BLE67(C7:80:21:F9:6E:55)	6.773	11.442	-14.944	-779.297	1277.222	-1302.307	48.70	-45.47	38.08	-34.340	24.213	14.613	0.62445	0.46063	-0.20590	0.59610	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:22:59.981	WT901BLE67(C7:80:21:F9:6E:55)	9.369	12.441	12.799	-763.428	1216.614	-1345.215	48.26	-44.62	37.22	-34.340	24.213	14.613	0.62445	0.46063	-0.20590	0.59610	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:0.76	WT901BLE67(C7:80:21:F9:6E:55)	11.975	13.387	8.505	-748.657	1146.606	-1390.808	49.88	-43.80	39.05	-34.340	24.213	14.613	0.62445	0.46063	-0.20590	0.59610	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:0.189	WT901BLE67(C7:80:21:F9:6E:55)	14.588	14.278	4.171	-737.549	1084.167	-1444.092	49.19	-46.32	46.04	-34.340	24.213	14.613	0.69409	0.49203	-0.18439	0.49194	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:0.263	WT901BLE67(C7:80:21:F9:6E:55)	-14.792	15.123	-0.204	-729.492	1029.175	-1495.239	41.78	-52.34	57.07	-34.340	24.213	14.613	0.69409	0.49203	-0.18439	0.49194	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:0.394	WT901BLE67(C7:80:21:F9:6E:55)	-12.168	15.926	-4.619	-721.802	975.037	-1538.391	30.54	-57.34	65.82	-34.340	24.213	14.613	0.69409	0.49203	-0.18439	0.49194	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:0.469	WT901BLE67(C7:80:21:F9:6E:55)	-9.537	-15.314	-9.067	-718.384	927.612	-1581.116	17.96	-60.05	68.30	-34.340	24.213	14.613	0.69409	0.49203	-0.18439	0.49194	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:0.600	WT901BLE67(C7:80:21:F9:6E:55)	-6.979	-14.605	-13.547	-706.604	849.915	-1620.605	22.74	-64.60	58.83	-77.407	16.300	-105.007	0.69409	0.49203	-0.18439	0.49194	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:0.674	WT901BLE67(C7:80:21:F9:6E:55)	-4.339	-13.970	14.072	-701.538	784.546	-1667.419	25.36	-64.65	57.05	-77.407	16.300	-105.007	0.66620	0.42932	-0.35379	0.49658	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:0.788	WT901BLE67(C7:80:21:F9:6E:55)	-1.696	-13.366	9.522	-697.815	725.708	-1708.374	34.28	-62.78	51.10	-77.407	16.300	-105.007	0.66620	0.42932	-0.35379	0.49658	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:0.882	WT901BLE67(C7:80:21:F9:6E:55)	0.948	-12.809	4.936	-695.557	667.969	-1755.493	46.58	-57.52	41.09	-77.407	16.300	-105.007	0.66620	0.42932	-0.35379	0.49658	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:0.994	WT901BLE67(C7:80:21:F9:6E:55)	3.590	-12.295	0.312	-694.885	613.342	-1805.786	58.91	-49.83	28.71	-77.407	16.300	-105.007	0.66620	0.42932	-0.35379	0.49658	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:1.69	WT901BLE67(C7:80:21:F9:6E:55)	6.228	-11.827	-4.357	-701.111	560.547	-1865.417	56.37	-44.75	20.35	-77.407	16.300	-105.007	0.66620	0.42932	-0.35379	0.49658	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:1.200	WT901BLE67(C7:80:21:F9:6E:55)	8.862	-11.413	-9.070	-704.468	477.051	-1916.443	58.32	-45.91	11.46	-34.507	23.820	14.513	0.66620	0.42932	-0.35379	0.49658	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:1.275	WT901BLE67(C7:80:21:F9:6E:55)	11.492	-11.057	-13.825	-709.656	407.959	-1967.346	58.99	-45.07	13.00	-34.507	23.820	14.513	0.66620	0.42932	-0.35379	0.49658	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:1.406	WT901BLE67(C7:80:21:F9:6E:55)	14.116	-10.758	13.380	-716.003	341.064	1978.333	59.18	-45.19	18.76	-34.507	23.820	14.513	0.75821	0.50400	-0.25397	0.32632	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:1.481	WT901BLE67(C7:80:21:F9:6E:55)	-15.269	-10.508	8.540	-725.464	285.278	1919.983	55.12	-49.92	27.28	-34.507	23.820	14.513	0.75821	0.50400	-0.25397	0.32632	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:1.594	WT901BLE67(C7:80:21:F9:6E:55)	-12.660	-10.300	3.653	-734.192	231.995	1866.882	43.60	-57.22	36.90	-34.507	23.820	14.513	0.75821	0.50400	-0.25397	0.32632	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:1.687	WT901BLE67(C7:80:21:F9:6E:55)	-10.058	-10.133	-1.271	-743.164	188.049	1821.960	32.82	-60.56	35.86	-34.507	23.820	14.513	0.75821	0.50400	-0.25397	0.32632	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:1.800	WT901BLE67(C7:80:21:F9:6E:55)	-7.467	-10.021	-6.229	-753.723	106.934	1776.855	40.81	-63.26	26.28	-80.967	10.573	-81.660	0.75821	0.50400	-0.25397	0.32632	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:1.874	WT901BLE67(C7:80:21:F9:6E:55)	-4.887	-9.961	-11.229	-767.639	44.800	1723.877	42.09	-63.42	23.62	-80.967	10.573	-81.660	0.75821	0.50400	-0.25397	0.32632	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:2.6	WT901BLE67(C7:80:21:F9:6E:55)	-2.317	-9.952	15.730	-781.921	-20.386	1676.331	46.16	-62.47	21.17	-80.967	10.573	-81.660	0.73795	0.42883	-0.39502	0.33966	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:2.81	WT901BLE67(C7:80:21:F9:6E:55)	0.243	-9.991	10.653	-794.189	-77.820	1630.249	55.27	-55.99	15.11	-80.967	10.573	-81.660	0.73795	0.42883	-0.39502	0.33966	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:2.213	WT901BLE67(C7:80:21:F9:6E:55)	2.788	-10.073	5.537	-808.411	-125.732	1575.256	65.40	-46.15	5.08	-80.967	10.573	-81.660	0.73795	0.42883	-0.39502	0.33966	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:2.287	WT901BLE67(C7:80:21:F9:6E:55)	5.311	-10.193	0.371	-829.102	-174.622	1510.925	62.95	-39.01	-3.30	-80.967	10.573	-81.660	0.73795	0.42883	-0.39502	0.33966	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:2.400	WT901BLE67(C7:80:21:F9:6E:55)	7.813	-10.368	-4.846	-858.826	-254.639	1454.102	65.42	-39.49	-10.03	-33.120	25.227	15.873	0.73795	0.42883	-0.39502	0.33966	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:2.493	WT901BLE67(C7:80:21:F9:6E:55)	10.294	-10.598	-10.105	-885.010	-320.984	1397.461	65.28	-38.99	-5.42	-33.120	25.227	15.873	0.73795	0.42883	-0.39502	0.33966	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:2.606	WT901BLE67(C7:80:21:F9:6E:55)	12.755	-10.879	-15.411	-911.926	-379.700	1335.266	62.97	-41.72	4.43	-33.120	25.227	15.873	0.77661	0.49228	-0.29526	0.25931	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:2.681	WT901BLE67(C7:80:21:F9:6E:55)	15.199	-11.203	11.231	-935.547	-428.406	1273.010	52.79	-50.34	18.27	-33.120	25.227	15.873	0.77661	0.49228	-0.29526	0.25931	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:2.812	WT901BLE67(C7:80:21:F9:6E:55)	-14.375	-11.564	5.831	-957.031	-474.854	1225.098	43.70	-55.59	21.79	-33.120	25.227	15.873	0.77661	0.49228	-0.29526	0.25931	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:2.887	WT901BLE67(C7:80:21:F9:6E:55)	-11.973	-11.961	0.391	-982.849	-543.762	1179.993	51.71	-60.84	3.46	-33.120	25.227	15.873	0.77661	0.49228	-0.29526	0.25931	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:3.21	WT901BLE67(C7:80:21:F9:6E:55)	-9.595	-12.416	-5.089	-1011.536	-595.154	1121.765	51.58	-61.41	-0.27	-79.840	11.493	-91.867	0.77661	0.49228	-0.29526	0.25931	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:3.94	WT901BLE67(C7:80:21:F9:6E:55)	-7.240	-12.915	-10.612	-1042.175	-651.855	1068.237	50.87	-60.46	1.32	-79.840	11.493	-91.867	0.77661	0.49228	-0.29526	0.25931	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:3.206	WT901BLE67(C7:80:21:F9:6E:55)	-4.908	-13.458	15.822	-1070.679	-706.726	1019.409	56.50	-56.35	-2.21	-79.840	11.493	-91.867	0.78174	0.41806	-0.41565	0.20297	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:3.300	WT901BLE67(C7:80:21:F9:6E:55)	-2.601	-14.044	10.215	-1099.609	-756.042	964.355	66.07	-49.06	-9.96	-79.840	11.493	-91.867	0.78174	0.41806	-0.41565	0.20297	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:3.412	WT901BLE67(C7:80:21:F9:6E:55)	-0.319	-14.668	4.563	-1131.775	-803.955	904.297	71.09	-40.37	-15.78	-79.840	11.493	-91.867	0.78174	0.41806	-0.41565	0.20297	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:3.487	WT901BLE67(C7:80:21:F9:6E:55)	1.926	-15.327	-1.140	-1164.856	-840.881	840.332	66.00	-34.60	-21.80	-79.840	11.493	-91.867	0.78174	0.41806	-0.41565	0.20297	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:3.623	WT901BLE67(C7:80:21:F9:6E:55)	4.136	15.970	-6.891	-1214.600	-909.363	781.982	67.85	-34.59	-28.23	-33.300	24.540	14.573	0.78174	0.41806	-0.41565	0.20297	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:3.694	WT901BLE67(C7:80:21:F9:6E:55)	6.312	15.220	-12.689	-1259.155	-964.417	722.717	68.56	-34.79	-25.05	-33.300	24.540	14.573	0.78174	0.41806	-0.41565	0.20297	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:3.826	WT901BLE67(C7:80:21:F9:6E:55)	8.456	14.429	13.464	-1301.636	-1011.353	658.386	68.72	-38.96	-18.99	-33.300	24.540	14.573	0.79660	0.47800	-0.36337	0.06909	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:3.900	WT901BLE67(C7:80:21:F9:6E:55)	10.573	13.604	7.566	-1337.402	-1049.438	596.680	62.90	-47.98	-11.48	-33.300	24.540	14.573	0.79660	0.47800	-0.36337	0.06909	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:4.12	WT901BLE67(C7:80:21:F9:6E:55)	12.660	12.748	1.623	-1372.070	-1090.698	545.776	56.99	-53.16	-10.05	-33.300	24.540	14.573	0.79660	0.47800	-0.36337	0.06909	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:4.106	WT901BLE67(C7:80:21:F9:6E:55)	14.507	11.858	-4.360	-1416.504	-1144.043	494.324	57.03	-56.79	-20.43	-33.300	24.540	14.573	0.79660	0.47800	-0.36337	0.06909	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:4.230	WT901BLE67(C7:80:21:F9:6E:55)	-15.478	11.020	-9.781	-1459.106	-1188.721	438.660	57.40	-56.30	-22.46	-77.100	13.333	-79.333	0.79660	0.47800	-0.36337	0.06909	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:4.293	WT901BLE67(C7:80:21:F9:6E:55)	-13.500	10.051	-15.851	-1504.456	-1233.826	383.118	57.99	-55.50	-22.98	-77.100	13.333	-79.333	0.79660	0.47800	-0.36337	0.06909	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:4.425	WT901BLE67(C7:80:21:F9:6E:55)	-11.555	9.045	10.035	-1548.279	-1278.503	330.750	61.81	-52.17	-24.29	-77.100	13.333	-79.333	0.79898	0.38467	-0.45920	0.05176	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:4.501	WT901BLE67(C7:80:21:F9:6E:55)	-9.643	8.006	3.878	-1590.393	-1318.237	276.245	68.89	-46.27	-29.18	-77.100	13.333	-79.333	0.79898	0.38467	-0.45920	0.05176	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:4.631	WT901BLE67(C7:80:21:F9:6E:55)	-7.764	6.938	-2.324	-1629.333	-1352.051	219.116	74.23	-35.93	-35.41	-77.100	13.333	-79.333	0.79898	0.38467	-0.45920	0.05176	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:4.706	WT901BLE67(C7:80:21:F9:6E:55)	-5.938	5.845	-8.575	-1677.734	-1380.127	151.001	68.11	-29.06	-41.40	-77.100	13.333	-79.333	0.79898	0.38467	-0.45920	0.05176	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:4.832	WT901BLE67(C7:80:21:F9:6E:55)	-4.157	4.719	-14.879	-1744.690	-1428.955	92.041	66.60	-28.48	-43.35	-32.413	25.287	14.980	0.79898	0.38467	-0.45920	0.05176	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:4.913	WT901BLE67(C7:80:21:F9:6E:55)	-2.421	3.559	10.771	-1802.795	-1468.506	32.898	66.08	-28.86	-37.64	-32.413	25.287	14.980	0.79898	0.38467	-0.45920	0.05176	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:5.30	WT901BLE67(C7:80:21:F9:6E:55)	-0.725	2.372	4.371	-1856.262	-1497.681	-33.447	66.32	-35.40	-31.55	-32.413	25.287	14.980	0.81500	0.41452	-0.40433	-0.01895	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:5.100	WT901BLE67(C7:80:21:F9:6E:55)	0.939	1.163	-2.079	-1899.414	-1524.719	-92.346	59.60	-45.17	-24.49	-32.413	25.287	14.980	0.81500	0.41452	-0.40433	-0.01895	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:5.232	WT901BLE67(C7:80:21:F9:6E:55)	2.531	-0.069	-8.573	-1939.270	-1550.415	-140.381	55.01	-47.95	-28.81	-32.413	25.287	14.980	0.81500	0.41452	-0.40433	-0.01895	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:5.306	WT901BLE67(C7:80:21:F9:6E:55)	4.107	-1.303	-14.975	1997.314	-1594.788	-193.665	62.89	-50.13	-42.09	-32.413	25.287	14.980	0.81500	0.41452	-0.40433	-0.01895	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:5.433	WT901BLE67(C7:80:21:F9:6E:55)	5.638	-2.591	10.448	1943.115	-1626.282	-249.390	61.91	-49.13	-41.18	-73.760	11.227	-68.873	0.81500	0.41452	-0.40433	-0.01895	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:5.512	WT901BLE67(C7:80:21:F9:6E:55)	7.126	-3.906	3.828	1885.010	-1660.645	-301.453	63.61	-46.81	-40.67	-73.760	11.227	-68.873	0.81500	0.41452	-0.40433	-0.01895	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:5.631	WT901BLE67(C7:80:21:F9:6E:55)	8.580	-5.247	-2.833	1836.365	-1690.796	-352.295	69.19	-38.31	-42.93	-73.760	11.227	-68.873	0.78339	0.42706	-0.42941	-0.13934	28.5	0.00	0.000	10080.1.13	90
2026-2-16 12:23:5.719	WT901BLE67(C7:80:21:F9:6E:55)	9.991	-6.606	-9.539	1797.791	-1705.078	-411.316	69.49	-25.91	-47.14	-73.760	11.227	-68.873	0.78339	0.42706	-0.42941	-0.13934	28.5	0.00	0.000	10080.1.13	90
